contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,option_type,expiration,spot,download_timestamp,mid_price,bid_ask_spread,relative_spread,moneyness,log_moneyness,time_to_expiry,days_to_expiry,price_lower_bound,price_upper_bound,passes_price_bounds,calculated_implied_volatility,previous_mid_price,passes_monotonicity
SPY260821C00771000,2026-07-20 20:14:07+00:00,771.0,2.17,2.56,2.59,0.0,0.0,874.0,4566,0.12500875,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,2.575,0.0299999999999998,0.0116504854368931,1.0355673612988665,0.0349494516921975,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1182334703408081,2.815,True
SPY260821C00772000,2026-07-21 13:30:03+00:00,772.0,2.51,2.35,2.39,0.53,26.767675,1.0,2730,0.1243373699951172,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,2.37,0.04,0.0168776371308017,1.0369105096273994,0.0362456281536442,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1176323777001099,2.575,True
SPY260821C00773000,2026-07-21 13:30:00+00:00,773.0,2.32,2.17,2.2,0.49999988,27.47252,1.0,4214,0.1236659899902343,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,2.185,0.0300000000000002,0.0137299771167049,1.0382536579559325,0.0375401267162899,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1171822128373618,2.37,True
SPY260821C00774000,2026-07-20 20:00:26+00:00,774.0,1.72,1.97,2.0,0.0,0.0,826.0,1991,0.1225673681640625,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,1.985,0.03,0.0151133501259446,1.0395968062844652,0.0388329517185951,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1162304811009466,2.185,True
SPY260821C00775000,2026-07-21 13:30:04+00:00,775.0,1.91,1.8,1.82,0.40999997,27.33333,13.0,30384,0.1215908154296875,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,1.81,0.02,0.011049723756906,1.040939954612998,0.0401241074822149,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1155260445624633,1.985,True
SPY260821C00776000,2026-07-21 13:30:05+00:00,776.0,1.76,1.64,1.66,0.41999996,31.34328,3.0,3400,0.1208584008789062,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,1.65,0.02,0.0121212121212121,1.042283102941531,0.0414135983120867,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1149000096530137,1.81,True
SPY260821C00777000,2026-07-20 19:52:43+00:00,777.0,1.25,1.48,1.51,0.0,0.0,835.0,4337,0.1200649517822265,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,1.495,0.03,0.020066889632107,1.0436262512700638,0.0427014284965154,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.114147995928245,1.65,True
SPY260821C00778000,2026-07-21 13:30:01+00:00,778.0,1.45,1.35,1.37,0.30000007,26.086964,2.0,2996,0.1192715026855468,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,1.36,0.02,0.0147058823529411,1.0449693995985967,0.0439876023072595,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1136144197951285,1.495,True
SPY260821C00779000,2026-07-20 19:13:17+00:00,779.0,1.05,1.31,1.33,0.0,0.0,389.0,1886,0.1207973663330078,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,1.32,0.02,0.0151515151515151,1.0463125479271296,0.0452721239996161,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.115195077032856,1.36,True
SPY260821C00780000,2026-07-21 13:30:54+00:00,780.0,1.16,1.1,1.12,0.23999995,26.08695,7.0,24807,0.1178066735839843,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,1.11,0.02,0.018018018018018,1.0476556962556625,0.0465549978125053,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1123394516690824,1.32,True
SPY260821C00781000,2026-07-21 13:31:30+00:00,781.0,1.01,1.0,1.02,0.15999997,18.604647,207.0,1446,0.1173794317626953,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,1.01,0.02,0.0198019801980198,1.0489988445841951,0.0478362279685538,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1120181175054296,1.11,True
SPY260821C00782000,2026-07-21 13:30:48+00:00,782.0,0.96,0.91,0.93,0.16999996,21.518982,8.0,1322,0.1170132244873046,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.92,0.02,0.0217391304347826,1.0503419929127282,0.0491158186741789,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1117768252623672,1.01,True
SPY260821C00783000,2026-07-20 19:58:01+00:00,783.0,0.83,0.82,0.83,0.15999997,31.372538,57.0,1712,0.1161587408447265,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.825,0.01,0.0121212121212121,1.0516851412412611,0.0503937741196709,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1111660471598684,0.92,True
SPY260821C00784000,2026-07-21 13:31:30+00:00,784.0,0.75,0.75,0.76,0.100000024,15.384619,107.0,943,0.1160366717529296,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.755,0.01,0.0132450331125827,1.0530282895697942,0.0516700984792759,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1111410295122113,0.825,True
SPY260821C00785000,2026-07-21 13:31:01+00:00,785.0,0.7,0.68,0.7,0.15999997,29.629622,61.0,5315,0.1160977062988281,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.69,0.0199999999999999,0.0289855072463766,1.054371437898327,0.0529447959112764,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1111105863295656,0.755,True
SPY260821C00786000,2026-07-20 19:59:27+00:00,786.0,0.48,0.63,0.64,0.0,0.0,509.0,1564,0.1159756372070312,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.635,0.01,0.015748031496063,1.05571458622686,0.0542178705580745,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1112749327169024,0.69,True
SPY260821C00787000,2026-07-20 19:05:09+00:00,787.0,0.48,0.58,0.59,0.0,0.0,54.0,1452,0.1160977062988281,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.585,0.01,0.0170940170940171,1.0570577345553929,0.0554893265462712,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1114801862759946,0.635,True
SPY260821C00788000,2026-07-20 19:15:11+00:00,788.0,0.41,0.49,0.5,0.0,0.0,70.0,1176,0.114266669921875,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.495,0.01,0.0202020202020202,1.0584008828839258,0.0567591679867471,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1097924374409836,0.585,True
SPY260821C00789000,2026-07-20 19:54:04+00:00,789.0,0.36,0.49,0.5,0.0,0.0,33.0,928,0.1163418444824218,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.495,0.01,0.0202020202020202,1.0597440312124586,0.0580273989747422,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1118628165867896,0.495,True
SPY260821C00790000,2026-07-20 19:56:49+00:00,790.0,0.33,0.4,0.42,0.0,0.0,3409.0,17649,0.1145108081054687,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.41,0.0199999999999999,0.0487804878048779,1.0610871795409915,0.0592940235899351,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1098454529679404,0.495,True
SPY260821C00791000,2026-07-20 19:11:19+00:00,791.0,0.31,0.39,0.4,0.0,0.0,74.0,1293,0.1153652917480468,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.395,0.01,0.0253164556962025,1.0624303278695244,0.0605590458965218,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1110682425930262,0.41,True
SPY260821C00792000,2026-07-20 20:10:46+00:00,792.0,0.28,0.36,0.37,0.0,0.0,2609.0,1435,0.1157314990234375,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.365,0.01,0.0273972602739726,1.0637734761980573,0.0618224699432937,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1114219029567786,0.395,True
SPY260821C00793000,2026-07-20 19:46:06+00:00,793.0,0.26,0.33,0.34,0.0,0.0,300.0,1031,0.1158535681152343,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.335,0.01,0.0298507462686567,1.0651166245265902,0.0630842997637158,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1116457998438561,0.365,True
SPY260821C00794000,2026-07-20 19:47:20+00:00,794.0,0.24,0.3,0.31,0.0,0.0,165.0,960,0.1158535681152343,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.305,0.01,0.0327868852459016,1.066459772855123,0.0643445393760036,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1117238108995633,0.335,True
SPY260821C00795000,2026-07-20 19:57:51+00:00,795.0,0.2,0.27,0.29,0.0,0.0,188.0,3233,0.1164639135742187,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.28,0.0199999999999999,0.0714285714285712,1.067802921183656,0.0656031927831997,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1119746451225709,0.305,True
SPY260821C00796000,2026-07-21 13:31:30+00:00,796.0,0.24,0.23,0.24,0.00999999,4.3478217,61.0,1159,0.1146328771972656,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.235,0.0099999999999999,0.0425531914893616,1.0691460695121888,0.0668602639732508,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1106024370438805,0.28,True
SPY260821C00797000,2026-07-20 17:57:25+00:00,797.0,0.21,0.23,0.24,0.0,0.0,26.0,1190,0.1164639135742187,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.235,0.0099999999999999,0.0425531914893616,1.070489217840722,0.0681157569190831,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1124241990960398,0.235,True
SPY260821C00798000,2026-07-20 15:23:20+00:00,798.0,0.21,0.21,0.22,0.0,0.0,362.0,1351,0.1165859826660156,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.215,0.01,0.0465116279069767,1.0718323661692548,0.0693696755786768,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1126377699461365,0.235,True
SPY260821C00799000,2026-07-21 13:31:30+00:00,799.0,0.19,0.18,0.19,0.030000001,18.75,149.0,998,0.1157314990234375,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.185,0.01,0.0540540540540541,1.0731755144977877,0.0706220238951426,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.111808102560627,0.215,True
SPY260821C00800000,2026-07-20 20:12:36+00:00,800.0,0.15,0.18,0.19,0.0,0.0,1002.0,19793,0.1174404663085937,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.185,0.01,0.0540540540540541,1.0745186628263206,0.0718728057967953,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1135610969317834,0.185,True
SPY260821C00805000,2026-07-20 19:54:46+00:00,805.0,0.11,0.13,0.14,0.0,0.0,156.0,10548,0.1206142626953125,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.135,0.01,0.0740740740740741,1.081234404468985,0.0781033555474313,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.116827584480402,0.185,True
SPY260821C00810000,2026-07-20 19:49:47+00:00,810.0,0.09,0.1,0.11,0.0,0.0,183.0,13553,0.1247646118164062,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.105,0.0099999999999999,0.0952380952380951,1.0879501461116496,0.0842953257953525,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1209455800886899,0.135,True
SPY260821C00815000,2026-07-20 19:40:17+00:00,815.0,0.07,0.08,0.09,0.0,0.0,222.0,2484,0.1291590991210937,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.0849999999999999,0.0099999999999999,0.1176470588235293,1.094665887754314,0.0904491913697306,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1254766730555547,0.105,True
SPY260821C00820000,2026-07-20 19:49:03+00:00,820.0,0.06,0.06,0.07,0.0,0.0,1124.0,10254,0.132821171875,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.065,0.01,0.1538461538461539,1.1013816293969785,0.0965654183871667,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1289351480579199,0.0849999999999999,True
SPY260821C00825000,2026-07-20 18:40:45+00:00,825.0,0.06,0.05,0.06,0.0,0.0,35.0,20082,0.137703935546875,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.055,0.0099999999999999,0.1818181818181817,1.1080973710396431,0.102644464463549,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1337386621366012,0.065,True
SPY260821C00830000,2026-07-20 18:26:38+00:00,830.0,0.05,0.04,0.05,0.0,0.0,31.0,13012,0.141610146484375,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.045,0.01,0.2222222222222222,1.1148131126823075,0.1086867789195115,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1378565972089339,0.055,True
SPY260821C00835000,2026-07-20 19:11:19+00:00,835.0,0.04,0.04,0.05,0.0,0.0,245.0,2294,0.148446015625,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.045,0.01,0.2222222222222222,1.121528854324972,0.1146928029797233,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1448161831526029,0.045,True
SPY260821C00840000,2026-07-20 20:06:56+00:00,840.0,0.03,0.03,0.04,0.0,0.0,361.0,2657,0.1523522265625,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.035,0.01,0.2857142857142857,1.1282445959676366,0.1206629699662273,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1478154882778395,0.045,True
SPY260821C00845000,2026-07-20 19:16:02+00:00,845.0,0.03,0.03,0.04,0.0,0.0,2.0,2547,0.1586998193359375,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.035,0.01,0.2857142857142857,1.134960337610301,0.1265977054860417,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.154481707669178,0.035,True
SPY260821C00850000,2026-07-20 17:57:01+00:00,850.0,0.02,0.02,0.03,0.0,0.0,486.0,10505,0.1601646484375,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.025,0.0099999999999999,0.3999999999999999,1.1416760792529657,0.1324974276132302,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.155903911461981,0.035,True
SPY260821C00855000,2026-07-17 16:25:28+00:00,855.0,0.03,0.02,0.03,0.0,0.0,120.0,1602,0.167000517578125,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.025,0.0099999999999999,0.3999999999999999,1.14839182089563,0.1383625470656282,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1622622542981785,0.025,True
SPY260821C00860000,2026-07-16 20:04:39+00:00,860.0,0.03,0.02,0.03,0.0,0.0,1001.0,9705,0.172859833984375,False,REGULAR,USD,SPY,call,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,0.025,0.0099999999999999,0.3999999999999999,1.1551075625382945,0.1441934673764213,0.085639129930175,31.25828242451389,0.0,744.5194091796875,True,0.1685589808451626,0.025,True
